Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Madrak,Faaliat,T.shaghel,n.t.s,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
10006005420,0,4,1,35,1,2,1,1,1,1,3,67,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3474000,NA,2200000,10110000,580000,880000,150000,180000,NA,NA,2320000,NA,215000000,NA,21840000
10006005423,0,3,1,31,1,2,1,1,1,1,3,75,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7120000,NA,NA,10700000,575000,1950000,320000,100000,NA,1500000,100000,184040008,NA,NA,16380000
10006005511,0,3,1,60,1,2,4,3,1,1,4,196,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6870500,NA,NA,12990000,NA,1044000,4440000,550000,NA,NA,NA,242359996,NA,204000000,10920000
10006005512,0,2,1,64,1,2,6,3,NA,1,4,150,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4268500,NA,NA,9920000,150000,7598000,5480000,500000,NA,NA,350000,NA,NA,300000000,10920000
10006005516,0,2,1,58,1,2,6,3,NA,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,16267000,NA,910000,11090000,960000,18527000,400000,500000,NA,600000,1100000,NA,NA,600000000,NA
10006005518,0,3,1,60,1,2,4,3,NA,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,10369000,NA,NA,10270000,2676000,3977000,2020000,420000,250000,NA,490000,10000000,NA,168000000,16380000
10006005520,0,2,1,33,1,2,2,1,1,6,2,40,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,12099500,502200,NA,4920000,600000,15028000,200000,550000,NA,1100000,270000,216479992,NA,NA,10920000
10006005523,0,2,1,62,1,2,1,3,NA,1,4,180,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7362100,NA,NA,11050000,566000,170000,370000,270000,NA,NA,200000,NA,NA,216000000,10920000
10006005608,0,4,1,38,1,2,4,1,1,3,4,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4852400,NA,NA,9270000,740000,1545000,150000,300000,NA,NA,NA,293119992,NA,NA,21840000
10006005611,0,3,2,45,1,2,1,1,3,3,3,81,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,5043500,NA,900000,5840000,980000,NA,520000,200000,NA,2500000,265000,230000000,NA,24000000,16380000
10006005615,0,3,1,26,1,2,4,1,1,3,3,81,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,3176500,NA,NA,10570000,540000,1200000,180000,320000,NA,NA,1440000,200000000,NA,NA,15470000
10006005617,0,3,1,55,1,2,3,3,NA,3,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,13262300,660000,NA,8500000,720000,1356000,70000,350000,NA,NA,305000,NA,NA,360000000,16380000
10006005620,0,3,1,38,1,2,2,1,1,1,4,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,6484600,NA,950000,8490000,920000,1770000,4450000,150000,NA,300000,520000,265240000,NA,NA,16380000
10006005623,0,3,1,50,1,2,1,3,NA,1,4,91,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5491500,NA,100000,8050000,705000,2070000,220000,700000,NA,NA,730000,NA,NA,204000000,16380000
10006005707,0,3,1,49,1,2,1,1,1,1,3,50,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,7120000,NA,NA,4920000,623000,402500,4350000,350000,NA,120000,270000,NA,246000000,NA,16380000
10006005708,0,4,1,49,1,2,4,3,1,1,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,5207000,301000,NA,4520000,472000,NA,1530000,400000,NA,NA,500000,40000000,NA,318000000,21840000
10006005716,0,4,1,36,2,NA,NA,1,1,1,3,60,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,5010000,501000,1500000,4800000,510000,2873000,4250000,350000,2750000,NA,540000,72453332,NA,NA,21840000
10006005718,0,4,1,35,1,2,5,1,1,1,4,96,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,4,14,24,10407500,NA,1500000,6050000,NA,330000,2220000,400000,135000,80000,390000,379200000,NA,NA,21840000
10006005720,0,4,1,43,1,2,1,1,2,1,2,55,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,5924500,NA,NA,4890000,701000,2570000,5150000,350000,NA,NA,780000,282599992,NA,NA,21840000
10006005723,0,4,1,37,1,2,2,2,NA,3,3,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,3516500,504000,NA,6300000,393000,NA,120000,200000,NA,NA,320000,226240000,NA,NA,21840000
10006005809,0,5,1,36,1,2,4,1,1,1,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,8898000,NA,10000000,3710000,NA,NA,800000,NA,NA,NA,360000,NA,389000000,200000000,27300000
10006005810,0,4,1,33,1,2,4,1,1,1,3,76,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9757000,NA,2000000,13650000,NA,700000,650000,800000,NA,1100000,1840000,NA,216200000,NA,17745000
10006005817,0,4,1,48,1,2,1,1,2,3,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,8764300,NA,NA,14150000,1010000,NA,740000,750000,NA,NA,220000,583640004,NA,3440000,21840000
10006005818,0,3,1,38,1,2,4,1,1,1,4,112,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,5356000,NA,2000000,16580000,940000,800000,750000,500000,NA,NA,1600000,358320008,NA,2760000,13650000
10006005820,0,4,1,32,1,2,1,1,1,3,4,115,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,4910000,NA,NA,16430000,NA,NA,1000000,500000,NA,NA,1950000,NA,133500000,20000000,21840000
10006005823,0,3,1,52,1,2,1,1,1,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,7177000,NA,NA,13510000,1190000,NA,280000,400000,NA,NA,235000,54000000,NA,194760000,16380000
10006005908,0,3,1,58,1,2,4,1,2,1,4,150,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,8031000,NA,NA,6680000,NA,NA,900000,890000,NA,NA,440000,204560000,150000000,NA,16380000
10006005910,0,5,1,36,1,2,1,1,1,3,3,85,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5138000,1950000,NA,8363000,675000,160000,2620000,200000,40000,NA,200000,168000000,NA,NA,27300000
10006005913,0,1,1,39,1,2,6,2,NA,3,4,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4453000,1800000,NA,7139000,420000,6850000,1150000,1080000,1000000,200000,2320000,NA,NA,250000000,5460000
10006005917,0,4,1,33,1,2,1,1,1,3,4,80,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,4407000,NA,NA,13410000,408000,NA,2100000,200000,NA,NA,670000,168000000,NA,2100000,21840000
10006005920,0,4,1,50,1,2,2,1,1,1,6,120,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,4,14,24,6602000,450000,NA,12640000,NA,550000,2700000,600000,NA,NA,200000,NA,240000000,96000000,21840000
10006005923,0,4,1,51,1,2,1,1,2,1,3,64,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,11135000,500000,NA,8020000,890000,1000000,600000,1100000,NA,NA,1310000,142280000,240000000,NA,16380000
10006006008,0,3,2,52,1,2,1,3,2,1,4,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,4,14,24,17738500,NA,300000,11500000,932000,2060000,650000,800000,NA,NA,815000,334439992,NA,192000000,16380000
10006006012,0,3,1,30,1,2,4,1,1,3,4,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,10657900,NA,4500000,9320000,713000,1437000,400000,440000,NA,560000,1795000,231920000,NA,NA,16380000
10006006014,0,2,1,27,1,2,5,1,1,6,4,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6670000,NA,2000000,8800000,704000,NA,2340000,420000,NA,NA,880000,281679996,NA,NA,NA
10006006015,0,3,1,56,1,2,1,3,NA,1,4,140,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,8033000,NA,NA,9250000,710000,5316000,220000,250000,NA,1000000,500000,NA,NA,192000000,21840000
10006006020,0,4,1,49,1,2,2,3,NA,1,4,96,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6983900,NA,1800000,8270000,258000,2575000,2600000,400000,NA,NA,830000,33000000,NA,204000000,21840000
10006006023,0,2,2,45,1,2,2,5,NA,1,3,78,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,2346900,150000,NA,5710000,258000,NA,115000,200000,NA,NA,NA,NA,NA,90000000,16380000
10006006108,0,2,1,33,1,2,4,1,2,3,3,72,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6251800,NA,2450000,7420000,530000,1922500,2850000,400000,700000,1065000,600000,559400004,NA,NA,NA
10006006109,0,3,1,34,1,2,6,1,2,3,4,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5110000,300000,NA,14220000,506000,1400000,200000,800000,400000,NA,720000,460840012,NA,NA,16380000
10006006113,0,4,1,82,1,2,1,3,1,1,3,80,3,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,20644200,NA,1200000,16330000,845000,2300000,450000,600000,500000,1000000,490000,125000000,NA,240000000,21840000
10006006114,0,2,1,63,1,2,5,3,NA,1,4,140,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,8715600,NA,NA,11650000,407000,10000000,160000,450000,NA,NA,270000,NA,NA,360000000,10920000
10006006120,0,4,1,55,1,2,1,3,1,1,4,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,7883400,NA,4000000,8450000,738000,31133000,430000,750000,NA,NA,220000,209040008,NA,288000000,27300000
10006006123,0,6,1,63,1,2,4,3,3,1,4,100,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,10421800,660000,26800000,7850000,957000,2435000,1550000,1100000,NA,7000000,4920000,611120000,NA,156000000,32760000
10006006211,0,5,1,49,1,2,4,3,NA,3,3,75,3,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3922000,NA,NA,22080000,1080000,5620000,3000000,300000,NA,NA,570000,NA,NA,324000000,27300000
10006006212,0,4,1,66,2,NA,NA,3,2,1,4,150,2,NA,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,12116000,NA,NA,6480000,1200000,NA,3200000,1050000,NA,750000,450000,729520008,NA,274000000,21840000
10006006214,0,3,1,72,1,2,4,3,1,1,4,110,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,15836000,NA,NA,10504000,1120000,4300000,1000000,1350000,NA,NA,1050000,238880004,NA,341200000,16380000
10006006216,0,6,1,48,1,2,1,2,2,1,6,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,19450000,NA,NA,9190000,1790000,4000000,1100000,1000000,NA,NA,NA,300000000,NA,25400000,32760000
10006006220,0,4,1,60,1,2,1,3,1,1,3,100,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6922000,NA,NA,10090000,2850000,730000,900000,630000,NA,NA,1680000,68640000,NA,34600000,21840000
10006006223,0,4,1,43,1,2,4,1,1,6,3,60,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9285000,NA,2250000,8760000,750000,100000,1300000,500000,NA,NA,480000,NA,300000000,208200000,21840000
10006006307,0,2,1,80,2,NA,NA,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,14694000,NA,NA,7210000,270000,1575000,NA,230000,NA,NA,70000,NA,NA,144000000,10920000
10006006308,0,3,1,50,1,2,1,1,1,1,4,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9322400,300000,NA,7240000,1115000,1200000,500000,570000,NA,150000,420000,193600000,NA,NA,16380000
10006006314,0,4,1,46,1,2,6,1,2,3,3,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,11179000,NA,NA,3570000,1215000,12250000,1050000,950000,2000000,1700000,450000,553480000,NA,156000000,NA
10006006315,0,1,1,82,2,NA,NA,3,NA,1,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3838500,NA,NA,3460000,165000,500000,NA,NA,NA,NA,NA,NA,NA,51000000,5460000
10006006320,0,1,1,70,2,NA,NA,5,NA,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3828900,NA,NA,3870000,170000,800000,NA,NA,NA,NA,NA,NA,NA,144000000,5460000
10006006323,0,3,1,49,1,2,4,1,1,6,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,7832000,NA,NA,4290000,1305000,NA,1150000,900000,NA,2000000,960000,336719996,NA,NA,16380000
10006006410,0,4,1,39,1,2,2,1,1,6,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,6774000,501000,1120000,6020000,560000,NA,5300000,250000,5040000,NA,1815000,120000000,NA,NA,21840000
10006006411,0,2,2,54,1,2,1,5,1,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5232500,NA,NA,6100000,825000,9770000,150000,450000,NA,NA,610000,193600000,NA,NA,10920000
10006006413,0,4,1,48,1,2,1,1,1,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5318000,NA,2340000,7760000,940000,550000,100000,550000,3330000,NA,4010000,303119992,NA,NA,21840000
10006006417,0,5,1,48,1,2,1,1,3,1,4,96,3,1,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6973500,NA,7050000,6980000,865000,6000000,480000,600000,650000,NA,530000,635320000,NA,NA,27300000
10006006420,0,2,1,44,2,NA,NA,1,1,3,2,40,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2430500,600000,NA,4670000,155000,NA,200000,150000,NA,NA,70000,360000000,NA,NA,NA
10006006423,0,5,1,36,1,2,4,1,1,1,3,65,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,7273000,651000,1250000,1500000,NA,340000,160000,150000,700000,NA,1720000,137280000,NA,12000000,23660000
10006006609,0,6,1,55,1,2,6,3,1,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,7595000,450000,5200000,7700000,800000,1860000,210000,400000,NA,NA,680000,NA,146000000,360000000,27300000
10006006611,0,5,1,66,1,2,1,3,2,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,8552500,700000,4250000,6100000,426000,1230000,260000,200000,NA,NA,190000,220920000,102500000,276000000,27300000
10006006613,0,4,1,58,1,2,4,1,2,1,3,96,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,8435400,NA,600000,6200000,725000,900000,180000,500000,NA,NA,415000,180000000,254000000,NA,21840000
10006006616,0,1,2,78,2,NA,NA,5,NA,1,2,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6414500,NA,750000,5190000,255000,310000,NA,100000,NA,NA,NA,NA,NA,180000000,5460000
10006006620,0,3,1,92,2,NA,NA,6,NA,1,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6100500,NA,NA,6190000,701000,680000,180000,410000,NA,NA,3980000,NA,NA,264000000,16380000
10006006623,0,2,2,75,2,NA,NA,3,NA,1,2,30,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,8863400,NA,1230000,5950000,758000,NA,230000,200000,NA,NA,200000,NA,NA,180000000,10920000
10006006708,0,4,1,51,1,2,4,3,NA,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,16342100,NA,5000000,9960000,720000,757000,550000,300000,700000,3000000,380000,NA,NA,480000000,21840000
10006006712,0,3,1,28,1,2,4,1,1,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,4,14,24,5165500,NA,4000000,8370000,905000,1827000,250000,500000,NA,500000,810000,264000000,NA,NA,16380000
10006006714,0,3,1,49,1,2,1,3,NA,1,3,50,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4434000,NA,NA,5800000,490000,NA,430000,350000,NA,NA,390000,NA,NA,204000000,16380000
10006006717,0,3,1,62,1,2,1,1,1,3,2,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,1664000,NA,NA,7400000,250000,3100000,180000,150000,NA,NA,175000,120000000,NA,72000000,16380000
10006006720,0,4,1,48,1,2,2,1,1,1,4,85,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,7039500,NA,NA,7190000,610000,11000000,450000,700000,NA,NA,445000,240000000,27000000,36000000,21840000
10006006723,0,4,1,83,2,NA,NA,3,NA,1,3,65,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,4948000,NA,NA,5000000,303000,2560000,140000,230000,NA,NA,480000,NA,NA,79200000,21840000
10006006811,0,2,1,32,1,2,6,1,1,6,3,50,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,7710000,NA,NA,4720000,750000,2000000,2650000,580000,500000,3000000,2210000,207820000,NA,NA,10920000
